experiment_family,scenario_name,condition_name,persona_name,chat_atmosphere,repeat_index,timestep,n_agents,n_active_agents,n_inactive_agents,n_public_events,n_post,n_reply,n_like,n_repost,n_observe,nsb_active,gcr_step_public,ssa_step_public,scm_step_active,positive_public_signals,negative_public_signals,visible_hyperedge_count,dominant_hyperedge_id,visible_negative_pressure,mean_latent_neg_all,mean_latent_neg_active,mean_latent_neg_inactive
main,influenza_a,high_interaction,main_baseline_neutral,none,3,7,300,30,270,27,5,16,6,0,3,0.6667,0.7037,0.4074,1.6923,8,19,3,t1_e30,0.30332583585201844,0.482,0.53,0.4767
main,influenza_a,high_interaction,main_baseline_neutral,none,3,8,300,30,270,26,4,18,4,0,4,0.8333,0.8462,0.6923,1.1538,4,22,3,t1_e30,0.3625782027773879,0.4888,0.5988,0.4766
main,influenza_a,high_interaction,main_baseline_neutral,none,3,9,300,30,270,30,9,17,4,0,0,0.8,0.8,0.6,1.3077,6,24,3,t1_e30,0.43001938323541156,0.4966,0.6165,0.4832
main,influenza_a,high_interaction,main_baseline_neutral,none,3,10,300,30,270,29,7,16,6,0,1,0.9,0.8966,0.7931,0.8462,3,26,3,t1_e30,0.4702950365275048,0.5048,0.6718,0.4863
main,influenza_a,high_interaction,main_baseline_neutral,none,3,11,300,30,270,26,7,17,2,0,4,0.7667,0.7692,0.5385,1.2308,6,20,3,t1_e30,0.5154539011605072,0.5123,0.6278,0.4995
main,influenza_a,high_interaction,main_baseline_neutral,none,3,12,300,30,270,22,2,18,2,0,8,0.7667,0.7273,0.4545,1.3462,6,16,3,t1_e30,0.5461058031897097,0.5183,0.7135,0.4966
main,influenza_a,high_interaction,main_baseline_neutral,none,3,13,300,30,270,24,4,17,3,0,6,0.8333,0.75,0.5,1.2308,6,18,3,t1_e30,0.5588634935909724,0.5267,0.7036,0.507
main,influenza_a,high_interaction,main_baseline_neutral,none,3,14,300,30,270,26,6,14,6,0,4,0.9333,0.9231,0.8462,1.3462,2,24,3,t1_e30,0.5774118563324973,0.5354,0.7856,0.5076
main,influenza_a,high_interaction,main_baseline_neutral,none,3,15,300,30,270,29,12,15,2,0,1,0.9667,0.9655,0.931,1.3462,1,28,3,t1_e30,0.6013878958323403,0.546,0.7761,0.5204
main,influenza_a,high_interaction,main_baseline_neutral,none,4,1,300,30,270,30,30,0,0,0,0,0.5,0.5,0.0,,15,15,4,seed_4,,0.4959,0.5349,0.4916
main,influenza_a,high_interaction,main_baseline_neutral,none,4,2,300,30,270,28,16,7,5,0,2,0.8333,0.8889,0.7778,1.0,3,24,5,t1_e29,0.8,0.5105,0.6036,0.5001
main,influenza_a,high_interaction,main_baseline_neutral,none,4,3,300,30,270,28,5,18,5,0,2,1.0,1.0,1.0,2.25,0,28,3,t1_e26,0.8617021276595744,0.5285,0.6562,0.5143
main,influenza_a,high_interaction,main_baseline_neutral,none,4,4,300,30,270,28,3,20,5,0,2,0.9667,0.9643,0.9286,0.5833,1,27,3,t1_e26,0.9466484268125854,0.5453,0.7153,0.5264
main,influenza_a,high_interaction,main_baseline_neutral,none,4,5,300,30,270,29,7,21,1,0,1,1.0,1.0,1.0,0.3846,0,29,1,t1_e26,0.9661016949152543,0.5626,0.7714,0.5394
main,influenza_a,high_interaction,main_baseline_neutral,none,5,1,300,30,270,30,30,0,0,0,0,0.5,0.5,0.0,,15,15,4,seed_4,,0.495,0.534,0.4907
main,influenza_a,high_interaction,main_baseline_neutral,none,5,2,300,30,270,29,17,7,5,0,1,0.2,0.8276,-0.6552,1.6,24,5,5,t1_e29,0.8,0.4976,0.4881,0.4986
main,influenza_a,high_interaction,main_baseline_neutral,none,5,3,300,30,270,29,11,15,3,0,1,0.3,0.6667,-0.3333,0.8947,18,9,2,t1_e23,0.14545454545454548,0.4927,0.5226,0.4893
main,influenza_a,high_interaction,main_baseline_neutral,none,5,4,300,30,270,27,3,15,9,0,3,0.0667,0.9259,-0.8519,0.75,25,2,2,t1_e26,0.16601731601731598,0.4826,0.4343,0.4879
main,influenza_a,high_interaction,main_baseline_neutral,none,5,5,300,30,270,24,3,11,10,0,6,0.2,0.875,-0.75,0.6923,21,3,2,t1_e26,0.13122122682593007,0.4735,0.4744,0.4734
main,influenza_a,high_interaction,main_baseline_neutral,none,5,6,300,30,270,25,4,13,8,0,5,0.1333,0.88,-0.76,0.3077,22,3,2,t1_e26,0.12131519274376416,0.4645,0.3913,0.4726
main,influenza_a,high_interaction,main_baseline_neutral,none,5,7,300,30,270,24,2,17,5,0,6,0.1,0.913,-0.8261,0.2692,21,2,2,t1_e26,0.10588048986486487,0.4544,0.3819,0.4624
main,influenza_a,high_interaction,main_baseline_neutral,none,5,8,300,30,270,29,6,15,8,0,1,0.1667,0.8214,-0.6429,0.4231,23,5,2,t1_e26,0.1044424248904095,0.4456,0.3836,0.4525
main,influenza_a,high_interaction,main_baseline_neutral,none,5,9,300,30,270,24,2,16,6,0,6,0.0333,0.9583,-0.9167,0.5769,23,1,2,t1_e26,0.10996782524025234,0.4344,0.3232,0.4468
main,influenza_a,high_interaction,main_baseline_neutral,none,5,10,300,30,270,27,3,10,14,0,3,0.1333,0.8889,-0.7778,0.1538,24,3,2,t1_e26,0.10194805194805194,0.425,0.3086,0.4379
main,influenza_a,high_interaction,main_baseline_neutral,none,5,11,300,30,270,26,3,11,12,0,4,0.1333,0.9231,-0.8462,0.3077,24,2,2,t1_e26,0.09402501565925463,0.4154,0.2935,0.429
main,influenza_a,high_interaction,main_baseline_neutral,none,5,12,300,30,270,29,3,15,11,0,1,0.1,0.931,-0.8621,0.1923,27,2,2,t1_e26,0.08902353540786949,0.4051,0.2632,0.4209
main,influenza_a,high_interaction,main_baseline_neutral,none,5,13,300,30,270,27,4,12,11,0,3,0.1667,0.8889,-0.7778,0.1538,24,3,2,t1_e26,0.08770753034733297,0.3957,0.2281,0.4143
main,influenza_a,high_interaction,main_baseline_neutral,none,5,14,300,30,270,28,1,16,11,0,2,0.0667,0.9286,-0.8571,0.1154,26,2,2,t1_e26,0.08016412996778764,0.3861,0.2065,0.406
main,influenza_a,high_interaction,main_baseline_neutral,none,5,15,300,30,270,25,1,8,16,0,5,0.0667,0.96,-0.92,0.4231,24,1,2,t1_e26,0.07620067130936695,0.3772,0.1719,0.4
main,influenza_a,high_interaction,main_baseline_neutral,none,6,1,300,30,270,30,30,0,0,0,0,0.5,0.5,0.0,,15,15,4,seed_4,,0.4934,0.5365,0.4886
main,influenza_a,high_interaction,main_baseline_neutral,none,6,2,300,30,270,24,9,10,5,0,6,0.5667,0.5833,0.1667,2.25,10,14,5,t1_e29,0.8,0.5037,0.5654,0.4969
main,influenza_a,high_interaction,main_baseline_neutral,none,6,3,300,30,270,25,12,8,5,0,5,0.6667,0.68,0.36,2.3125,8,17,4,t1_e23,0.628110599078341,0.513,0.577,0.5059
main,influenza_a,high_interaction,main_baseline_neutral,none,6,4,300,30,270,27,7,12,8,0,3,0.9,0.8889,0.7778,1.0,3,24,4,t1_e23,0.6852564102564103,0.5252,0.6742,0.5086
main,influenza_a,high_interaction,main_baseline_neutral,none,6,5,300,30,270,29,6,13,10,0,1,0.7333,0.7241,0.4483,0.6923,8,21,3,t1_e25,0.7567287784679089,0.5357,0.6648,0.5213
main,influenza_a,high_interaction,main_baseline_neutral,none,6,6,300,30,270,29,8,14,7,0,1,0.8667,0.8621,0.7241,0.7308,4,25,3,t1_e25,0.7372480765807639,0.547,0.749,0.5246
main,influenza_a,high_interaction,main_baseline_neutral,none,6,7,300,30,270,29,11,12,6,0,1,0.9667,0.9655,0.931,0.9615,1,28,3,t1_e25,0.7747047037209924,0.5605,0.7634,0.538
main,influenza_a,high_interaction,main_baseline_neutral,none,6,8,300,30,270,25,7,13,5,0,5,0.9667,0.96,0.92,0.8846,1,24,3,t1_e25,0.8099182559344822,0.573,0.837,0.5437
main,influenza_a,high_interaction,main_baseline_neutral,none,6,9,300,30,270,29,10,9,10,0,1,1.0,1.0,1.0,0.4231,0,29,3,t1_e25,0.8283635195335165,0.5861,0.8466,0.5571
main,influenza_a,high_interaction,main_baseline_neutral,none,7,1,300,30,270,30,30,0,0,0,0,0.5,0.5,0.0,,15,15,4,seed_4,,0.4933,0.5347,0.4887
main,influenza_a,high_interaction,main_baseline_neutral,none,7,2,300,30,270,24,9,12,3,0,6,0.2,0.7917,-0.5833,2.6667,19,5,5,t1_e30,0.4,0.4898,0.4855,0.4902
main,influenza_a,high_interaction,main_baseline_neutral,none,7,3,300,30,270,28,3,22,3,0,2,0.1667,0.8214,-0.6429,1.4444,23,5,2,t1_e27,0.29711538461538467,0.4842,0.4958,0.4829
main,influenza_a,high_interaction,main_baseline_neutral,none,7,4,300,30,270,27,4,18,5,0,3,0.3,0.7407,-0.4815,0.7,20,7,2,t1_e27,0.24019414928505833,0.4794,0.4933,0.4779
main,influenza_a,high_interaction,main_baseline_neutral,none,7,5,300,30,270,28,3,12,13,0,2,0.4333,0.5714,-0.1429,0.9231,16,12,2,t1_e27,0.23109153231362822,0.4773,0.4938,0.4754
main,influenza_a,high_interaction,main_baseline_neutral,none,7,6,300,30,270,24,6,11,7,0,6,0.4333,0.5417,-0.0833,0.4231,13,11,2,t1_e27,0.27759865769604053,0.4757,0.5326,0.4694
main,influenza_a,high_interaction,main_baseline_neutral,none,7,7,300,30,270,26,5,15,6,0,4,0.4,0.6154,-0.2308,0.4231,16,10,2,t1_e27,0.30619338768115945,0.4729,0.5118,0.4686
main,influenza_a,high_interaction,main_baseline_neutral,none,7,8,300,30,270,25,9,8,8,0,5,0.4,0.56,-0.12,0.3846,14,11,2,t1_e27,0.3015045124367158,0.4713,0.5084,0.4671
main,influenza_a,high_interaction,main_baseline_neutral,none,7,9,300,30,270,24,6,12,6,0,6,0.4,0.5417,-0.0833,0.2308,13,11,2,t1_e27,0.3161263145390204,0.4682,0.5232,0.4621
main,influenza_a,high_interaction,main_baseline_neutral,none,7,10,300,30,270,28,8,14,6,0,2,0.4667,0.5714,-0.1429,1.0385,16,12,2,t1_e27,0.3182277161072319,0.4673,0.522,0.4612
main,influenza_a,high_interaction,main_baseline_neutral,none,7,11,300,30,270,28,7,14,7,0,2,0.4333,0.5714,-0.1429,0.6538,16,12,2,t1_e27,0.3280909695894168,0.466,0.5039,0.4617
main,influenza_a,high_interaction,main_baseline_neutral,none,7,12,300,30,270,26,8,9,9,0,4,0.4333,0.6538,-0.3077,0.8846,17,9,2,t1_e27,0.3337358672887867,0.4639,0.5142,0.4583
main,influenza_a,high_interaction,main_baseline_neutral,none,7,13,300,30,270,26,9,11,6,0,4,0.5667,0.5,0.0,0.9615,13,13,2,t1_e26,0.32551926114426116,0.4651,0.5266,0.4582
main,influenza_a,high_interaction,main_baseline_neutral,none,7,14,300,30,270,25,12,9,4,0,5,0.7667,0.72,0.44,0.8077,7,18,2,t1_e27,0.3400734373622499,0.4697,0.6006,0.4551
main,influenza_a,high_interaction,main_baseline_neutral,none,7,15,300,30,270,28,10,11,7,0,2,0.5667,0.5714,0.1429,0.8462,12,16,2,t1_e27,0.35391885202356804,0.4712,0.4931,0.4688
main,influenza_a,high_interaction,main_baseline_neutral,none,8,1,300,30,270,30,30,0,0,0,0,0.5,0.5,0.0,,15,15,4,seed_4,,0.4941,0.5333,0.4897
main,influenza_a,high_interaction,main_baseline_neutral,none,8,2,300,30,270,25,15,9,1,0,5,0.3667,0.68,-0.36,0.0,17,8,5,t1_e29,0.8,0.5007,0.5189,0.4986
main,influenza_a,high_interaction,main_baseline_neutral,none,8,3,300,30,270,25,9,12,4,0,5,0.5,0.56,0.12,0.8421,11,14,2,t1_e23,0.33238636363636365,0.5023,0.5629,0.4956
main,influenza_a,high_interaction,main_baseline_neutral,none,8,4,300,30,270,24,3,14,7,0,6,0.4667,0.5417,-0.0833,0.4762,13,11,2,t1_e23,0.42333333333333334,0.5034,0.5661,0.4964
main,influenza_a,high_interaction,main_baseline_neutral,none,8,5,300,30,270,26,3,17,6,0,4,0.5333,0.6154,0.2308,0.8846,10,16,2,t1_e23,0.46637374461979914,0.5057,0.6113,0.494
main,influenza_a,high_interaction,main_baseline_neutral,none,8,6,300,30,270,28,9,12,7,0,2,0.6333,0.6071,0.2143,0.8462,11,17,2,t1_e23,0.507,0.5096,0.632,0.496
main,influenza_a,high_interaction,main_baseline_neutral,none,8,7,300,30,270,27,8,11,8,0,3,0.5,0.5556,0.1111,0.4231,12,15,2,t1_e23,0.5669378698224852,0.5129,0.6059,0.5025
main,influenza_a,high_interaction,main_baseline_neutral,none,8,8,300,30,270,23,4,13,6,0,7,0.7333,0.7826,0.5652,1.1154,5,18,2,t1_e23,0.5648771734156943,0.5194,0.7064,0.4986
main,influenza_a,high_interaction,main_baseline_neutral,none,8,9,300,30,270,24,4,14,6,0,6,0.8,0.7917,0.5833,1.0,5,19,2,t1_e23,0.5976635442883819,0.5271,0.6823,0.5099
main,influenza_a,high_interaction,main_baseline_neutral,none,8,10,300,30,270,29,8,9,12,0,1,0.8667,0.8621,0.7241,0.9615,4,25,2,t1_e23,0.6263926024955436,0.536,0.7556,0.5117
main,influenza_a,high_interaction,main_baseline_neutral,none,8,11,300,30,270,24,12,7,5,0,6,0.8333,0.875,0.75,0.3077,3,21,2,t1_e23,0.6540260401602852,0.5447,0.7464,0.5223
main,influenza_a,high_interaction,main_baseline_neutral,none,8,12,300,30,270,28,10,10,8,0,2,0.8333,0.8214,0.6429,0.6154,5,23,2,t1_e23,0.6655706894572715,0.5513,0.8228,0.5212
main,influenza_a,high_interaction,main_baseline_neutral,none,8,13,300,30,270,27,12,7,8,0,3,0.8333,0.8889,0.7778,0.3462,3,24,2,t1_e23,0.6794241810199257,0.5573,0.8154,0.5286
main,influenza_a,high_interaction,main_baseline_neutral,none,8,14,300,30,270,27,12,9,6,0,3,0.9667,1.0,1.0,0.4615,0,27,2,t1_e23,0.6964880561034408,0.5657,0.8533,0.5338
main,influenza_a,high_interaction,main_baseline_neutral,none,8,15,300,30,270,29,6,10,13,0,1,0.9333,0.931,0.8621,0.8462,2,27,2,t1_e23,0.7160666666666666,0.573,0.8521,0.542
main,influenza_a,high_interaction,main_baseline_neutral,none,9,1,300,30,270,30,30,0,0,0,0,0.5,0.5,0.0,,15,15,4,seed_4,,0.4948,0.5319,0.4907
main,influenza_a,high_interaction,main_baseline_neutral,none,9,2,300,30,270,27,14,10,3,0,3,0.2667,0.7308,-0.4615,0.0,19,7,5,t1_e29,0.6,0.4957,0.4823,0.4972
main,influenza_a,high_interaction,main_baseline_neutral,none,9,3,300,30,270,28,8,11,9,0,2,0.6,0.5714,0.1429,1.5,12,16,1,t1_e25,0.15384615384615385,0.4955,0.5678,0.4874
main,influenza_a,high_interaction,main_baseline_neutral,none,9,4,300,30,270,26,6,15,5,0,4,0.4333,0.5769,-0.1538,0.45,15,11,1,t1_e25,0.3939393939393939,0.4954,0.5264,0.492
main,influenza_a,high_interaction,main_baseline_neutral,none,9,5,300,30,270,28,5,17,6,0,2,0.7333,0.7857,0.5714,1.1538,6,22,1,t1_e25,0.4339622641509434,0.5016,0.6337,0.4869
main,influenza_a,high_interaction,main_baseline_neutral,none,9,6,300,30,270,28,4,20,4,0,2,0.4333,0.5714,-0.1429,0.6923,16,12,1,t1_e25,0.5394736842105263,0.504,0.5406,0.4999
main,influenza_a,high_interaction,main_baseline_neutral,none,9,7,300,30,270,26,4,17,5,0,4,0.6333,0.5769,0.1538,1.2308,11,15,1,t1_e25,0.52,0.5083,0.6875,0.4884
main,influenza_a,high_interaction,main_baseline_neutral,none,9,8,300,30,270,25,4,17,4,0,5,0.6,0.68,0.36,0.7308,8,17,1,t1_e25,0.5245901639344263,0.5121,0.6428,0.4976
main,influenza_a,high_interaction,main_baseline_neutral,none,9,9,300,30,270,24,7,13,4,0,6,0.7,0.6667,0.3333,0.7692,8,16,1,t1_e25,0.5454545454545454,0.5172,0.6747,0.4997
main,influenza_a,high_interaction,main_baseline_neutral,none,9,10,300,30,270,26,4,16,6,0,4,0.7667,0.7308,0.4615,1.2692,7,19,1,t1_e25,0.55,0.524,0.7191,0.5023
main,influenza_a,high_interaction,main_baseline_neutral,none,9,11,300,30,270,29,3,19,7,0,1,0.6667,0.6897,0.3793,1.0,9,20,1,t1_e25,0.5659340659340659,0.5295,0.7169,0.5087
main,influenza_a,high_interaction,main_baseline_neutral,none,9,12,300,30,270,26,4,14,8,0,4,0.6333,0.6538,0.3077,0.8846,9,17,1,t1_e25,0.5769230769230769,0.5332,0.7376,0.5105
main,influenza_a,high_interaction,main_baseline_neutral,none,9,13,300,30,270,27,3,13,11,0,3,0.7,0.6296,0.2593,1.1538,10,17,1,t1_e25,0.5782608695652174,0.5371,0.7485,0.5137
main,influenza_a,high_interaction,main_baseline_neutral,none,9,14,300,30,270,25,6,17,2,0,5,0.8333,0.84,0.68,1.0769,4,21,1,t1_e25,0.5787401574803149,0.5433,0.7571,0.5195
main,influenza_a,high_interaction,main_baseline_neutral,none,9,15,300,30,270,22,8,10,4,0,8,0.7,0.6364,0.2727,1.3846,8,14,1,t1_e25,0.6007326007326007,0.5477,0.7403,0.5263
main,influenza_a,high_interaction,main_baseline_neutral,none,10,1,300,30,270,30,30,0,0,0,0,0.5,0.5,0.0,,15,15,4,seed_4,,0.4941,0.5361,0.4894
main,influenza_a,high_interaction,main_baseline_neutral,none,10,2,300,30,270,28,7,9,12,0,2,1.0,1.0,1.0,2.6667,0,28,5,t1_e30,0.8,0.5118,0.6391,0.4976
main,influenza_a,high_interaction,main_baseline_neutral,none,10,3,300,30,270,29,9,15,5,0,1,0.9333,0.931,0.8621,2.2143,2,27,3,t1_e29,0.9597423510466989,0.5305,0.6489,0.5173
main,influenza_a,high_interaction,main_baseline_neutral,none,10,4,300,30,270,27,5,18,4,0,3,0.9667,0.963,0.9259,0.375,1,26,3,t1_e29,0.9318820805424626,0.5473,0.7398,0.5259
main,influenza_a,high_interaction,main_baseline_neutral,none,10,5,300,30,270,29,5,14,10,0,1,0.9333,0.931,0.8621,0.4615,2,27,3,t1_e29,0.938667496886675,0.563,0.7592,0.5412
