experiment_family,scenario_name,condition_name,persona_name,cell_persona_design,chat_atmosphere,repeat_index,n_events,final_timestep,mean_nsb,mean_gcr,mean_ssa,mean_scm,mean_public_nsb_active,final_nsb,terminal_active_nsb,active_agents_terminal_nsb,terminal_all_agents_nsb,entry_all_agents_nsb,delta_all_agents_nsb,delta_terminal_minus_entry,public_thread_negative_share,terminal_active_agents_nsb,terminal_inactive_agents_nsb,entry_all_agents_latent_neg_mean,terminal_all_agents_latent_neg_mean,delta_all_agents_latent_neg_mean,entry_active_agents_latent_neg_mean,terminal_active_agents_latent_neg_mean,entry_inactive_agents_latent_neg_mean,terminal_inactive_agents_latent_neg_mean,delta_inactive_agents_latent_neg_mean,entry_all_agents_attitude_n,terminal_all_agents_attitude_n,entry_active_agents_attitude_n,terminal_active_agents_attitude_n,entry_inactive_agents_attitude_n,terminal_inactive_agents_attitude_n,terminal_panel_all_last_choice_nsb,terminal_panel_active_last_choice_nsb,terminal_panel_inactive_last_choice_nsb,terminal_panel_never_active_last_choice_nsb,terminal_panel_all_latent_neg_mean,terminal_panel_active_latent_neg_mean,terminal_panel_inactive_latent_neg_mean,terminal_panel_never_active_latent_neg_mean,terminal_panel_active_n,terminal_panel_inactive_n,terminal_panel_never_active_n,terminal_nsb_by_persona,active_count_by_persona,prototype_mean_latent_by_persona,prototype_negative_ratio_by_persona,inactive_shift,active_shift,terminal_all_agents_cb,terminal_all_agents_sb,terminal_all_agents_eb_probe,probe_n_agents,final_gcr,final_ssa,terminal_support_report_1_count,terminal_support_report_2_count,terminal_neutral_count,terminal_reply_count,terminal_post_count,terminal_like_count,terminal_repost_count,terminal_group_tendency,terminal_community_atmosphere,stop_reason,stop_timestep
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,1,90,6,0.8889,0.9188,0.8376,1.1667,0.8889,0.65,1.0,1.0,0.65,0.435,0.215,0.215,0.8824,0.9792,0.5461,0.4909,0.5456,0.0547,,0.6585,0.4909,0.5099,0.019,47,110,0,69,47,41,0.6233,1.0,0.6035,0.511,0.5456,0.72,0.5364,0.509,15,285,228,"{""main_baseline_neutral"": 0.6233}","{""main_baseline_neutral"": 72}","{""main_baseline_neutral"": 0.5456}","{""main_baseline_neutral"": 0.0733}",0.1111,,0.6217,1.0,0.6133,300,1.0,1.0,0,15,0,0,15,0,0,support_report_2,negative_leaning,high_consensus,6
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,2,75,5,0.9067,0.9135,0.827,3.0,0.9067,0.6517,1.0,1.0,0.6517,0.4483,0.2034,0.2034,0.9041,0.9714,0.5543,0.49,0.5418,0.0518,,0.6482,0.49,0.5094,0.0194,39,97,0,68,39,29,0.62,1.0,0.6,0.513,0.5421,0.6661,0.5356,0.5092,15,285,230,"{""main_baseline_neutral"": 0.62}","{""main_baseline_neutral"": 70}","{""main_baseline_neutral"": 0.5421}","{""main_baseline_neutral"": 0.0567}",0.106,,0.6133,1.0,0.6117,300,1.0,1.0,0,14,0,0,14,0,0,support_report_2,negative_leaning,high_consensus,5
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,3,225,15,0.6711,0.8002,0.3386,1.3852,0.6711,0.6417,1.0,1.0,0.6417,0.4467,0.195,0.195,0.6748,0.8444,0.5548,0.4894,0.5591,0.0697,,0.6754,0.4894,0.5093,0.0199,38,111,0,82,38,29,0.625,1.0,0.6053,0.531,0.5597,0.8336,0.5452,0.5111,15,285,210,"{""main_baseline_neutral"": 0.625}","{""main_baseline_neutral"": 90}","{""main_baseline_neutral"": 0.5597}","{""main_baseline_neutral"": 0.1333}",0.1081,,0.62,1.0,0.6083,300,1.0,1.0,0,15,0,0,15,0,0,support_report_2,negative_leaning,max_timestep,15
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,4,75,5,0.9067,0.9135,0.827,2.8,0.9067,0.655,1.0,1.0,0.655,0.4383,0.2167,0.2167,0.9,0.9643,0.5609,0.49,0.5434,0.0534,,0.6494,0.49,0.5112,0.0212,47,103,0,67,47,36,0.615,1.0,0.5947,0.5087,0.5433,0.6729,0.5365,0.511,15,285,230,"{""main_baseline_neutral"": 0.615}","{""main_baseline_neutral"": 70}","{""main_baseline_neutral"": 0.5433}","{""main_baseline_neutral"": 0.04}",0.1226,,0.615,1.0,0.61,300,1.0,1.0,0,15,0,0,15,0,0,support_report_2,negative_leaning,high_consensus,5
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,5,75,5,0.8667,0.8917,0.7835,3.3333,0.8667,0.615,1.0,1.0,0.615,0.455,0.16,0.16,0.8714,0.9493,0.5152,0.4916,0.5313,0.0397,,0.6303,0.4916,0.5017,0.0101,33,91,0,66,33,25,0.6017,1.0,0.5807,0.4978,0.5323,0.6582,0.5257,0.503,15,285,231,"{""main_baseline_neutral"": 0.6017}","{""main_baseline_neutral"": 69}","{""main_baseline_neutral"": 0.5323}","{""main_baseline_neutral"": 0.02}",0.0602,,0.6033,1.0,0.6017,300,1.0,1.0,0,15,0,0,15,0,0,support_report_2,negative_leaning,high_consensus,5
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,6,75,5,0.8933,0.9135,0.827,3.2,0.8933,0.6433,1.0,1.0,0.6433,0.4367,0.2066,0.2066,0.9054,0.9643,0.5457,0.4865,0.5381,0.0516,,0.6404,0.4865,0.507,0.0205,46,104,0,67,46,37,0.6167,1.0,0.5965,0.5087,0.5391,0.6621,0.5326,0.5072,15,285,230,"{""main_baseline_neutral"": 0.6167}","{""main_baseline_neutral"": 70}","{""main_baseline_neutral"": 0.5391}","{""main_baseline_neutral"": 0.03}",0.109,,0.615,1.0,0.61,300,1.0,1.0,0,15,0,0,15,0,0,support_report_2,negative_leaning,high_consensus,5
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,7,75,5,0.8667,0.9112,0.8223,0.6,0.8667,0.655,0.8,0.8,0.655,0.45,0.205,0.205,0.8824,0.95,0.5652,0.4899,0.5399,0.05,,0.6411,0.4899,0.5091,0.0192,42,99,0,63,42,36,0.6117,0.8,0.6018,0.5152,0.54,0.6487,0.5343,0.5089,15,285,230,"{""main_baseline_neutral"": 0.6117}","{""main_baseline_neutral"": 70}","{""main_baseline_neutral"": 0.54}","{""main_baseline_neutral"": 0.0567}",0.1152,,0.6067,1.0,0.6033,300,0.9167,0.8333,1,11,1,0,13,0,0,support_report_2,negative_leaning,high_consensus,5
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,8,75,5,0.9067,0.9135,0.827,3.2,0.9067,0.67,1.0,1.0,0.67,0.4583,0.2117,0.2117,0.9041,0.9786,0.5761,0.4901,0.5458,0.0557,,0.6512,0.4901,0.5138,0.0237,39,108,0,67,39,41,0.63,1.0,0.6105,0.5239,0.5431,0.6605,0.5369,0.5108,15,285,230,"{""main_baseline_neutral"": 0.63}","{""main_baseline_neutral"": 70}","{""main_baseline_neutral"": 0.5431}","{""main_baseline_neutral"": 0.0533}",0.1178,,0.6267,1.0,0.6067,300,1.0,1.0,0,15,0,0,15,0,0,support_report_2,negative_leaning,high_consensus,5
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,9,150,10,0.7,0.8248,0.3986,1.7571,0.7,0.64,1.0,1.0,0.64,0.445,0.195,0.195,0.6978,0.9062,0.5432,0.4923,0.5479,0.0556,,0.6595,0.4923,0.5073,0.015,47,102,0,75,47,27,0.615,1.0,0.5947,0.5091,0.5471,0.7552,0.5361,0.5073,15,285,220,"{""main_baseline_neutral"": 0.615}","{""main_baseline_neutral"": 80}","{""main_baseline_neutral"": 0.5471}","{""main_baseline_neutral"": 0.0933}",0.0982,,0.6217,1.0,0.6067,300,1.0,1.0,0,13,0,0,13,0,0,support_report_2,negative_leaning,high_consensus,10
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,10,75,5,0.8933,0.9078,0.8157,2.4,0.8933,0.6633,1.0,1.0,0.6633,0.4467,0.2166,0.2166,0.8873,0.95,0.5761,0.4909,0.5424,0.0515,,0.6472,0.4909,0.5105,0.0196,40,108,0,67,40,41,0.6283,1.0,0.6088,0.5283,0.5434,0.6764,0.5364,0.5115,15,285,230,"{""main_baseline_neutral"": 0.6283}","{""main_baseline_neutral"": 70}","{""main_baseline_neutral"": 0.5434}","{""main_baseline_neutral"": 0.0567}",0.1294,,0.615,1.0,0.6067,300,1.0,1.0,0,14,0,0,14,0,0,support_report_2,negative_leaning,high_consensus,5
