experiment_family,scenario_name,condition_name,persona_name,cell_persona_design,chat_atmosphere,repeat_index,n_events,final_timestep,mean_nsb,mean_gcr,mean_ssa,mean_scm,mean_public_nsb_active,final_nsb,terminal_active_nsb,active_agents_terminal_nsb,terminal_all_agents_nsb,entry_all_agents_nsb,delta_all_agents_nsb,delta_terminal_minus_entry,public_thread_negative_share,terminal_active_agents_nsb,terminal_inactive_agents_nsb,entry_all_agents_latent_neg_mean,terminal_all_agents_latent_neg_mean,delta_all_agents_latent_neg_mean,entry_active_agents_latent_neg_mean,terminal_active_agents_latent_neg_mean,entry_inactive_agents_latent_neg_mean,terminal_inactive_agents_latent_neg_mean,delta_inactive_agents_latent_neg_mean,entry_all_agents_attitude_n,terminal_all_agents_attitude_n,entry_active_agents_attitude_n,terminal_active_agents_attitude_n,entry_inactive_agents_attitude_n,terminal_inactive_agents_attitude_n,terminal_panel_all_last_choice_nsb,terminal_panel_active_last_choice_nsb,terminal_panel_inactive_last_choice_nsb,terminal_panel_never_active_last_choice_nsb,terminal_panel_all_latent_neg_mean,terminal_panel_active_latent_neg_mean,terminal_panel_inactive_latent_neg_mean,terminal_panel_never_active_latent_neg_mean,terminal_panel_active_n,terminal_panel_inactive_n,terminal_panel_never_active_n,terminal_nsb_by_persona,active_count_by_persona,prototype_mean_latent_by_persona,prototype_negative_ratio_by_persona,inactive_shift,active_shift,terminal_all_agents_cb,terminal_all_agents_sb,terminal_all_agents_eb_probe,probe_n_agents,final_gcr,final_ssa,terminal_support_report_1_count,terminal_support_report_2_count,terminal_neutral_count,terminal_reply_count,terminal_post_count,terminal_like_count,terminal_repost_count,terminal_group_tendency,terminal_community_atmosphere,stop_reason,stop_timestep
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,12,75,5,0.9067,0.9135,0.827,1.2381,0.9067,0.5517,1.0,1.0,0.5517,0.4317,0.12,0.12,0.9067,0.9907,0.4553,0.4904,0.5243,0.0339,,0.6735,0.4904,0.4915,0.0011,43,89,0,53,43,36,0.5717,1.0,0.5491,0.4817,0.5239,0.7429,0.5124,0.4911,15,285,246,"{""main_baseline_neutral"": 0.5717}","{""main_baseline_neutral"": 54}","{""main_baseline_neutral"": 0.5239}","{""main_baseline_neutral"": 0.0433}",0.0236,,0.5783,1.0,0.5867,300,1.0,1.0,0,15,0,9,3,3,0,support_report_2,negative_leaning,high_consensus,5
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,13,75,5,0.8533,0.8809,0.7617,1.6471,0.8533,0.5567,0.9333,0.9333,0.5567,0.4333,0.1234,0.1234,0.8507,0.9655,0.4587,0.4898,0.5224,0.0326,,0.6406,0.4898,0.494,0.0042,50,84,0,56,50,28,0.5767,0.9333,0.5579,0.4876,0.5202,0.6899,0.5112,0.492,15,285,242,"{""main_baseline_neutral"": 0.5767}","{""main_baseline_neutral"": 58}","{""main_baseline_neutral"": 0.5202}","{""main_baseline_neutral"": 0.03}",0.0254,,0.5883,1.0,0.5817,300,1.0,1.0,0,13,0,9,1,3,0,support_report_2,negative_leaning,high_consensus,5
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,14,75,5,0.9067,0.9135,0.827,1.6316,0.9067,0.5483,1.0,1.0,0.5483,0.4417,0.1066,0.1066,0.9014,0.9911,0.4467,0.4892,0.5263,0.0371,,0.6666,0.4892,0.4941,0.0049,47,87,0,55,47,32,0.58,1.0,0.5579,0.4857,0.5246,0.708,0.5149,0.492,15,285,244,"{""main_baseline_neutral"": 0.58}","{""main_baseline_neutral"": 56}","{""main_baseline_neutral"": 0.5246}","{""main_baseline_neutral"": 0.0333}",0.005,,0.5867,1.0,0.5867,300,1.0,1.0,0,14,0,8,3,3,0,support_report_2,negative_leaning,high_consensus,5
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,15,75,5,0.8933,0.9024,0.8049,1.4375,0.8933,0.5467,1.0,1.0,0.5467,0.4417,0.105,0.105,0.8824,0.9746,0.4419,0.49,0.5213,0.0313,,0.6436,0.49,0.4914,0.0014,49,102,0,58,49,44,0.5817,1.0,0.5596,0.4855,0.5218,0.6841,0.5132,0.4915,15,285,241,"{""main_baseline_neutral"": 0.5817}","{""main_baseline_neutral"": 59}","{""main_baseline_neutral"": 0.5218}","{""main_baseline_neutral"": 0.0367}",0.0002,,0.5867,1.0,0.5883,300,1.0,1.0,0,14,0,8,1,5,0,support_report_2,negative_leaning,high_consensus,5
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,16,75,5,0.9067,0.9111,0.8222,1.4211,0.9067,0.5433,1.0,1.0,0.5433,0.4583,0.085,0.085,0.9,0.9821,0.4426,0.4916,0.5238,0.0322,,0.6644,0.4916,0.4916,0.0,35,94,0,56,35,38,0.5733,1.0,0.5509,0.4795,0.5246,0.7133,0.5147,0.4922,15,285,244,"{""main_baseline_neutral"": 0.5733}","{""main_baseline_neutral"": 56}","{""main_baseline_neutral"": 0.5246}","{""main_baseline_neutral"": 0.0467}",-0.0157,,0.5817,1.0,0.59,300,1.0,1.0,0,14,0,9,2,3,0,support_report_2,negative_leaning,high_consensus,5
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,17,75,5,0.8933,0.897,0.794,1.4444,0.8933,0.555,1.0,1.0,0.555,0.43,0.125,0.125,0.8806,0.9737,0.4568,0.4892,0.5229,0.0337,,0.6548,0.4892,0.492,0.0028,50,83,0,56,50,27,0.5717,1.0,0.5491,0.4774,0.5212,0.7153,0.511,0.4905,15,285,243,"{""main_baseline_neutral"": 0.5717}","{""main_baseline_neutral"": 57}","{""main_baseline_neutral"": 0.5212}","{""main_baseline_neutral"": 0.0333}",0.0268,,0.5867,1.0,0.585,300,1.0,1.0,0,13,0,9,0,4,0,support_report_2,negative_leaning,high_consensus,5
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,18,75,5,0.9067,0.9135,0.827,1.3125,0.9067,0.5483,1.0,1.0,0.5483,0.4483,0.1,0.1,0.9014,0.9746,0.444,0.4895,0.5226,0.0331,,0.6584,0.4895,0.4893,-0.0002,37,89,0,58,37,31,0.58,1.0,0.5579,0.4834,0.5239,0.6816,0.5156,0.4907,15,285,241,"{""main_baseline_neutral"": 0.58}","{""main_baseline_neutral"": 59}","{""main_baseline_neutral"": 0.5239}","{""main_baseline_neutral"": 0.0367}",-0.0043,,0.5917,1.0,0.595,300,1.0,1.0,0,14,0,11,0,3,0,support_report_2,negative_leaning,high_consensus,5
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,19,90,6,0.9,0.8929,0.7857,1.2222,0.9,0.5517,1.0,1.0,0.5517,0.4467,0.105,0.105,0.8916,0.9841,0.4367,0.49,0.5278,0.0378,,0.6653,0.49,0.4913,0.0013,36,99,0,63,36,36,0.59,1.0,0.5684,0.4852,0.5281,0.7154,0.5183,0.4916,15,285,237,"{""main_baseline_neutral"": 0.59}","{""main_baseline_neutral"": 63}","{""main_baseline_neutral"": 0.5281}","{""main_baseline_neutral"": 0.0567}",-0.01,,0.595,1.0,0.5983,300,1.0,1.0,0,15,0,7,3,5,0,support_report_2,negative_leaning,high_consensus,6
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,20,75,5,0.9067,0.9135,0.827,1.3125,0.9067,0.5533,1.0,1.0,0.5533,0.4417,0.1116,0.1116,0.9014,0.9746,0.4502,0.4903,0.5224,0.0321,,0.6548,0.4903,0.49,-0.0003,41,96,0,58,41,38,0.5833,1.0,0.5614,0.4876,0.5232,0.7093,0.5134,0.4901,15,285,241,"{""main_baseline_neutral"": 0.5833}","{""main_baseline_neutral"": 59}","{""main_baseline_neutral"": 0.5232}","{""main_baseline_neutral"": 0.0367}",0.0085,,0.585,1.0,0.59,300,1.0,1.0,0,15,0,6,2,7,0,support_report_2,negative_leaning,high_consensus,5
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,21,75,5,0.8533,0.8838,0.7676,1.4286,0.8533,0.5417,1.0,1.0,0.5417,0.4317,0.11,0.11,0.8676,0.9508,0.4372,0.4882,0.5178,0.0296,,0.6249,0.4882,0.4905,0.0023,49,97,0,59,49,38,0.5817,1.0,0.5596,0.4895,0.5185,0.6767,0.5102,0.4907,15,285,239,"{""main_baseline_neutral"": 0.5817}","{""main_baseline_neutral"": 61}","{""main_baseline_neutral"": 0.5185}","{""main_baseline_neutral"": 0.0233}",0.0055,,0.5933,1.0,0.5783,300,1.0,1.0,0,15,0,11,2,2,0,support_report_2,negative_leaning,high_consensus,5
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,22,75,5,0.9067,0.9123,0.8246,1.3333,0.9067,0.5483,1.0,1.0,0.5483,0.4383,0.11,0.11,0.9,0.9912,0.4444,0.4905,0.5222,0.0317,,0.6678,0.4905,0.4881,-0.0024,43,85,0,56,43,29,0.57,1.0,0.5474,0.4712,0.523,0.7052,0.5134,0.4891,15,285,243,"{""main_baseline_neutral"": 0.57}","{""main_baseline_neutral"": 57}","{""main_baseline_neutral"": 0.523}","{""main_baseline_neutral"": 0.0433}",0.0061,,0.5833,1.0,0.5917,300,1.0,1.0,0,15,0,5,3,7,0,support_report_2,negative_leaning,high_consensus,5
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,23,210,14,0.8619,0.8776,0.7133,0.9792,0.8619,0.5533,0.9333,0.9333,0.5533,0.43,0.1233,0.1233,0.8586,0.9318,0.4466,0.4888,0.5476,0.0588,,0.7516,0.4888,0.4901,0.0013,54,96,0,63,54,33,0.5633,0.9333,0.5439,0.4637,0.5495,0.8995,0.5311,0.4914,15,285,234,"{""main_baseline_neutral"": 0.5633}","{""main_baseline_neutral"": 66}","{""main_baseline_neutral"": 0.5495}","{""main_baseline_neutral"": 0.1}",0.0166,,0.58,1.0,0.5867,300,0.9286,0.8571,1,13,0,7,4,3,0,support_report_2,negative_leaning,high_consensus,14
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,24,75,5,0.9067,0.9135,0.827,1.5294,0.9067,0.5483,1.0,1.0,0.5483,0.4667,0.0816,0.0816,0.9041,0.9828,0.4442,0.4919,0.5239,0.032,,0.6583,0.4919,0.4916,-0.0003,30,89,0,58,30,31,0.5883,1.0,0.5667,0.4938,0.5254,0.6874,0.5169,0.4937,15,285,242,"{""main_baseline_neutral"": 0.5883}","{""main_baseline_neutral"": 58}","{""main_baseline_neutral"": 0.5254}","{""main_baseline_neutral"": 0.0367}",-0.0225,,0.5933,1.0,0.59,300,1.0,1.0,0,15,0,8,2,5,0,support_report_2,negative_leaning,high_consensus,5
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,25,75,5,0.8933,0.8911,0.7822,1.8125,0.8933,0.5417,1.0,1.0,0.5417,0.44,0.1017,0.1017,0.8889,0.9746,0.4357,0.4882,0.5226,0.0344,,0.6554,0.4882,0.4901,0.0019,42,93,0,58,42,35,0.5767,1.0,0.5544,0.4793,0.5221,0.6958,0.5129,0.4899,15,285,241,"{""main_baseline_neutral"": 0.5767}","{""main_baseline_neutral"": 59}","{""main_baseline_neutral"": 0.5221}","{""main_baseline_neutral"": 0.0333}",-0.0043,,0.5883,1.0,0.5917,300,1.0,1.0,0,15,0,10,2,3,0,support_report_2,negative_leaning,high_consensus,5
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,26,75,5,0.9067,0.9135,0.827,1.3529,0.9067,0.56,1.0,1.0,0.56,0.4567,0.1033,0.1033,0.9014,0.9828,0.4587,0.4904,0.5249,0.0345,,0.6565,0.4904,0.4933,0.0029,40,88,0,58,40,30,0.5783,1.0,0.5561,0.4814,0.5226,0.6874,0.514,0.4908,15,285,242,"{""main_baseline_neutral"": 0.5783}","{""main_baseline_neutral"": 58}","{""main_baseline_neutral"": 0.5226}","{""main_baseline_neutral"": 0.04}",0.002,,0.5917,1.0,0.5917,300,1.0,1.0,0,14,0,6,4,4,0,support_report_2,negative_leaning,high_consensus,5
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,27,75,5,0.9067,0.9135,0.827,1.625,0.9067,0.5433,1.0,1.0,0.5433,0.4267,0.1166,0.1166,0.8986,0.9831,0.4357,0.4876,0.5214,0.0338,,0.6499,0.4876,0.49,0.0024,50,96,0,59,50,37,0.5833,1.0,0.5614,0.4855,0.5209,0.6892,0.512,0.4888,15,285,241,"{""main_baseline_neutral"": 0.5833}","{""main_baseline_neutral"": 59}","{""main_baseline_neutral"": 0.5209}","{""main_baseline_neutral"": 0.0333}",0.009,,0.5833,1.0,0.5883,300,1.0,1.0,0,15,0,10,1,4,0,support_report_2,negative_leaning,high_consensus,5
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,28,75,5,0.9067,0.9135,0.827,1.15,0.9067,0.5433,1.0,1.0,0.5433,0.4567,0.0866,0.0866,0.9014,0.9909,0.4429,0.4897,0.5237,0.034,,0.6677,0.4897,0.4913,0.0016,36,90,0,54,36,36,0.5767,1.0,0.5544,0.4857,0.5233,0.7182,0.513,0.4907,15,285,245,"{""main_baseline_neutral"": 0.5767}","{""main_baseline_neutral"": 55}","{""main_baseline_neutral"": 0.5233}","{""main_baseline_neutral"": 0.0367}",-0.0138,,0.585,1.0,0.585,300,1.0,1.0,0,15,0,10,3,2,0,support_report_2,negative_leaning,high_consensus,5
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,29,75,5,0.9067,0.9135,0.827,1.6111,0.9067,0.5517,1.0,1.0,0.5517,0.4167,0.135,0.135,0.9,0.9825,0.4506,0.4883,0.5239,0.0356,,0.6636,0.4883,0.4911,0.0028,50,93,0,57,50,36,0.5783,1.0,0.5561,0.4835,0.5222,0.7024,0.5127,0.4902,15,285,243,"{""main_baseline_neutral"": 0.5783}","{""main_baseline_neutral"": 57}","{""main_baseline_neutral"": 0.5222}","{""main_baseline_neutral"": 0.04}",0.0339,,0.5833,1.0,0.5917,300,1.0,1.0,0,15,0,9,3,3,0,support_report_2,negative_leaning,high_consensus,5
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,30,75,5,0.9067,0.9135,0.827,1.2105,0.9067,0.555,1.0,1.0,0.555,0.4367,0.1183,0.1183,0.9041,0.9821,0.457,0.4897,0.5234,0.0337,,0.6659,0.4897,0.4907,0.001,44,83,0,54,44,29,0.575,1.0,0.5526,0.4836,0.5241,0.7097,0.5143,0.4915,15,285,244,"{""main_baseline_neutral"": 0.575}","{""main_baseline_neutral"": 56}","{""main_baseline_neutral"": 0.5241}","{""main_baseline_neutral"": 0.0467}",0.0203,,0.5783,1.0,0.5867,300,1.0,1.0,0,14,0,7,2,5,0,support_report_2,negative_leaning,high_consensus,5
