experiment_family,scenario_name,condition_name,persona_name,cell_persona_design,chat_atmosphere,repeat_index,n_events,final_timestep,mean_nsb,mean_gcr,mean_ssa,mean_scm,mean_public_nsb_active,final_nsb,terminal_active_nsb,active_agents_terminal_nsb,terminal_all_agents_nsb,entry_all_agents_nsb,delta_all_agents_nsb,delta_terminal_minus_entry,public_thread_negative_share,terminal_active_agents_nsb,terminal_inactive_agents_nsb,entry_all_agents_latent_neg_mean,terminal_all_agents_latent_neg_mean,delta_all_agents_latent_neg_mean,entry_active_agents_latent_neg_mean,terminal_active_agents_latent_neg_mean,entry_inactive_agents_latent_neg_mean,terminal_inactive_agents_latent_neg_mean,delta_inactive_agents_latent_neg_mean,entry_all_agents_attitude_n,terminal_all_agents_attitude_n,entry_active_agents_attitude_n,terminal_active_agents_attitude_n,entry_inactive_agents_attitude_n,terminal_inactive_agents_attitude_n,terminal_panel_all_last_choice_nsb,terminal_panel_active_last_choice_nsb,terminal_panel_inactive_last_choice_nsb,terminal_panel_never_active_last_choice_nsb,terminal_panel_all_latent_neg_mean,terminal_panel_active_latent_neg_mean,terminal_panel_inactive_latent_neg_mean,terminal_panel_never_active_latent_neg_mean,terminal_panel_active_n,terminal_panel_inactive_n,terminal_panel_never_active_n,terminal_nsb_by_persona,active_count_by_persona,prototype_mean_latent_by_persona,prototype_negative_ratio_by_persona,inactive_shift,active_shift,terminal_all_agents_cb,terminal_all_agents_sb,terminal_all_agents_eb_probe,probe_n_agents,final_gcr,final_ssa,terminal_support_report_1_count,terminal_support_report_2_count,terminal_neutral_count,terminal_reply_count,terminal_post_count,terminal_like_count,terminal_repost_count,terminal_group_tendency,terminal_community_atmosphere,stop_reason,stop_timestep
main,influenza_a,high_interaction,main_baseline_neutral,single_persona,none,22,75,5,0.8933,0.9038,0.8076,0.0625,0.8933,0.6067,1.0,1.0,0.6067,0.425,0.1817,0.1817,0.8933,0.9407,0.5249,0.4878,0.535,0.0472,,0.6617,0.4878,0.504,0.0162,61,76,0,52,61,24,0.5967,1.0,0.5754,0.5124,0.5366,0.7457,0.5256,0.5063,15,285,241,"{""main_baseline_neutral"": 0.5967}","{""main_baseline_neutral"": 59}","{""main_baseline_neutral"": 0.5366}","{""main_baseline_neutral"": 0.06}",0.0999,,0.5933,1.0,0.5867,300,1.0,1.0,0,15,0,0,0,15,0,support_report_2,negative_leaning,high_consensus,5
main,influenza_a,high_interaction,main_baseline_neutral,single_persona,none,23,75,5,0.64,0.7183,0.231,1.3889,0.64,0.5167,0.9333,0.9333,0.5167,0.4433,0.0734,0.0734,0.64,0.7544,0.4609,0.4915,0.5076,0.0161,,0.5688,0.4915,0.4932,0.0017,40,78,0,51,40,27,0.5467,0.9333,0.5263,0.4959,0.5081,0.6358,0.5014,0.4931,15,285,243,"{""main_baseline_neutral"": 0.5467}","{""main_baseline_neutral"": 57}","{""main_baseline_neutral"": 0.5081}","{""main_baseline_neutral"": 0.0233}",0.0176,,0.55,1.0,0.5417,300,0.9333,0.8667,1,14,0,0,0,15,0,support_report_2,negative_leaning,discussion_stalled,5
main,influenza_a,high_interaction,main_baseline_neutral,single_persona,none,24,75,5,0.8267,0.8604,0.6942,1.0,0.8267,0.5983,1.0,1.0,0.5983,0.4533,0.145,0.145,0.8378,0.9035,0.5267,0.4906,0.5311,0.0405,,0.6411,0.4906,0.5053,0.0147,40,75,0,50,40,25,0.575,1.0,0.5526,0.4979,0.5314,0.7314,0.5209,0.505,15,285,243,"{""main_baseline_neutral"": 0.575}","{""main_baseline_neutral"": 57}","{""main_baseline_neutral"": 0.5314}","{""main_baseline_neutral"": 0.05}",0.0734,,0.5817,1.0,0.5767,300,1.0,1.0,0,15,0,0,0,15,0,support_report_2,negative_leaning,discussion_stalled,5
main,influenza_a,high_interaction,main_baseline_neutral,single_persona,none,25,75,5,0.8667,0.8709,0.715,0.6429,0.8667,0.5967,0.9333,0.9333,0.5967,0.4517,0.145,0.145,0.8667,0.918,0.5146,0.492,0.5321,0.0401,,0.6391,0.492,0.5047,0.0127,39,76,0,55,39,21,0.5817,0.9333,0.5632,0.5021,0.533,0.7192,0.5232,0.5048,15,285,239,"{""main_baseline_neutral"": 0.5817}","{""main_baseline_neutral"": 61}","{""main_baseline_neutral"": 0.533}","{""main_baseline_neutral"": 0.0467}",0.0629,,0.59,1.0,0.5867,300,0.9333,0.8667,1,14,0,0,0,15,0,support_report_2,negative_leaning,high_consensus,5
main,influenza_a,high_interaction,main_baseline_neutral,single_persona,none,26,75,5,0.8933,0.8826,0.7385,0.4118,0.8933,0.62,1.0,1.0,0.62,0.4433,0.1767,0.1767,0.8933,0.9224,0.5475,0.4901,0.5379,0.0478,,0.6593,0.4901,0.5089,0.0188,34,84,0,53,34,31,0.5867,1.0,0.5649,0.5041,0.5372,0.7414,0.5265,0.5074,15,285,242,"{""main_baseline_neutral"": 0.5867}","{""main_baseline_neutral"": 58}","{""main_baseline_neutral"": 0.5372}","{""main_baseline_neutral"": 0.07}",0.1042,,0.5867,1.0,0.585,300,1.0,1.0,0,15,0,0,0,15,0,support_report_2,negative_leaning,high_consensus,5
main,influenza_a,high_interaction,main_baseline_neutral,single_persona,none,27,75,5,0.2133,0.7642,-0.4211,0.7778,0.2133,0.3667,0.2667,0.2667,0.3667,0.4483,-0.0816,-0.0816,0.2133,0.2368,0.3971,0.4904,0.4766,-0.0138,,0.452,0.4904,0.4824,-0.008,35,102,0,50,35,52,0.3967,0.2667,0.4035,0.4362,0.4762,0.4397,0.4782,0.4823,15,285,243,"{""main_baseline_neutral"": 0.3967}","{""main_baseline_neutral"": 57}","{""main_baseline_neutral"": 0.4762}","{""main_baseline_neutral"": 0.0033}",-0.0512,,0.4383,0.3077,0.4767,300,0.7333,-0.4667,11,4,0,0,0,15,0,support_report_1,positive_leaning,discussion_stalled,5
main,influenza_a,high_interaction,main_baseline_neutral,single_persona,none,28,75,5,0.9067,0.9135,0.827,0.5,0.9067,0.6133,1.0,1.0,0.6133,0.4433,0.17,0.17,0.9067,0.9068,0.5415,0.4906,0.5383,0.0477,,0.6635,0.4906,0.5077,0.0171,46,90,0,56,46,34,0.6017,1.0,0.5807,0.5228,0.5377,0.7401,0.527,0.5071,15,285,241,"{""main_baseline_neutral"": 0.6017}","{""main_baseline_neutral"": 59}","{""main_baseline_neutral"": 0.5377}","{""main_baseline_neutral"": 0.0733}",0.0982,,0.5917,1.0,0.5867,300,1.0,1.0,0,15,0,0,0,15,0,support_report_2,negative_leaning,high_consensus,5
main,influenza_a,high_interaction,main_baseline_neutral,single_persona,none,29,75,5,0.6267,0.7735,0.4014,0.4375,0.6267,0.54,0.8667,0.8667,0.54,0.4483,0.0917,0.0917,0.6267,0.7034,0.5,0.4892,0.5129,0.0237,,0.5777,0.4892,0.497,0.0078,39,68,0,42,39,26,0.5383,0.8667,0.5211,0.5,0.5132,0.6979,0.5035,0.4975,15,285,241,"{""main_baseline_neutral"": 0.5383}","{""main_baseline_neutral"": 59}","{""main_baseline_neutral"": 0.5132}","{""main_baseline_neutral"": 0.0433}",0.0517,,0.5483,1.0,0.5467,300,0.8667,0.7333,2,13,0,0,0,15,0,support_report_2,negative_leaning,discussion_stalled,5
main,influenza_a,high_interaction,main_baseline_neutral,single_persona,none,30,75,5,0.9067,0.9135,0.827,0.25,0.9067,0.63,1.0,1.0,0.63,0.425,0.205,0.205,0.9067,0.9237,0.5581,0.4897,0.5416,0.0519,,0.6685,0.4897,0.5106,0.0209,55,86,0,54,55,32,0.595,1.0,0.5737,0.5166,0.5414,0.7534,0.5303,0.5105,15,285,241,"{""main_baseline_neutral"": 0.595}","{""main_baseline_neutral"": 59}","{""main_baseline_neutral"": 0.5414}","{""main_baseline_neutral"": 0.08}",0.1331,,0.5983,1.0,0.5867,300,1.0,1.0,0,15,0,0,0,15,0,support_report_2,negative_leaning,high_consensus,5
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,1,75,5,0.44,0.6186,0.0414,0.6111,0.44,0.455,0.3333,0.3333,0.455,0.435,0.02,0.02,0.4648,0.5351,0.4362,0.4909,0.4987,0.0078,,0.5271,0.4909,0.492,0.0011,47,85,0,44,47,41,0.4917,0.3333,0.5,0.4794,0.4987,0.5083,0.4982,0.491,15,285,243,"{""main_baseline_neutral"": 0.4917}","{""main_baseline_neutral"": 57}","{""main_baseline_neutral"": 0.4987}","{""main_baseline_neutral"": 0.0233}",0.0012,,0.5117,1.0,0.5217,300,0.6429,-0.2857,9,5,0,0,0,15,0,support_report_1,positive_leaning,discussion_stalled,5
