experiment_family,scenario_name,condition_name,persona_name,cell_persona_design,chat_atmosphere,repeat_index,n_events,final_timestep,mean_nsb,mean_gcr,mean_ssa,mean_scm,mean_public_nsb_active,final_nsb,terminal_active_nsb,active_agents_terminal_nsb,terminal_all_agents_nsb,entry_all_agents_nsb,delta_all_agents_nsb,delta_terminal_minus_entry,public_thread_negative_share,terminal_active_agents_nsb,terminal_inactive_agents_nsb,entry_all_agents_latent_neg_mean,terminal_all_agents_latent_neg_mean,delta_all_agents_latent_neg_mean,entry_active_agents_latent_neg_mean,terminal_active_agents_latent_neg_mean,entry_inactive_agents_latent_neg_mean,terminal_inactive_agents_latent_neg_mean,delta_inactive_agents_latent_neg_mean,entry_all_agents_attitude_n,terminal_all_agents_attitude_n,entry_active_agents_attitude_n,terminal_active_agents_attitude_n,entry_inactive_agents_attitude_n,terminal_inactive_agents_attitude_n,terminal_panel_all_last_choice_nsb,terminal_panel_active_last_choice_nsb,terminal_panel_inactive_last_choice_nsb,terminal_panel_never_active_last_choice_nsb,terminal_panel_all_latent_neg_mean,terminal_panel_active_latent_neg_mean,terminal_panel_inactive_latent_neg_mean,terminal_panel_never_active_latent_neg_mean,terminal_panel_active_n,terminal_panel_inactive_n,terminal_panel_never_active_n,terminal_nsb_by_persona,active_count_by_persona,prototype_mean_latent_by_persona,prototype_negative_ratio_by_persona,inactive_shift,active_shift,terminal_all_agents_cb,terminal_all_agents_sb,terminal_all_agents_eb_probe,probe_n_agents,final_gcr,final_ssa,terminal_support_report_1_count,terminal_support_report_2_count,terminal_neutral_count,terminal_reply_count,terminal_post_count,terminal_like_count,terminal_repost_count,terminal_group_tendency,terminal_community_atmosphere,stop_reason,stop_timestep
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,19,225,15,0.6578,0.793,0.3777,1.1655,0.6578,0.5367,0.8667,0.8667,0.5367,0.4467,0.09,0.09,0.6578,0.7375,0.4636,0.49,0.5333,0.0433,,0.6422,0.49,0.4937,0.0037,36,106,0,70,36,36,0.5617,0.8667,0.5456,0.4864,0.5336,0.7278,0.5234,0.4934,15,285,220,"{""main_baseline_neutral"": 0.5617}","{""main_baseline_neutral"": 80}","{""main_baseline_neutral"": 0.5336}","{""main_baseline_neutral"": 0.0933}",0.0169,,0.5733,0.9756,0.5717,300,0.8667,0.7333,2,13,0,15,0,0,0,support_report_2,negative_leaning,max_timestep,15
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,20,90,6,0.8333,0.8437,0.6756,1.1786,0.8333,0.5867,1.0,1.0,0.5867,0.4417,0.145,0.145,0.8427,0.9194,0.5,0.4903,0.5335,0.0432,,0.6496,0.4903,0.5032,0.0129,41,82,0,56,41,26,0.59,1.0,0.5684,0.5042,0.5342,0.735,0.5237,0.5034,15,285,238,"{""main_baseline_neutral"": 0.59}","{""main_baseline_neutral"": 62}","{""main_baseline_neutral"": 0.5342}","{""main_baseline_neutral"": 0.0667}",0.0583,,0.5933,1.0,0.5883,300,1.0,1.0,0,15,0,15,0,0,0,support_report_2,negative_leaning,high_consensus,6
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,21,225,15,0.4533,0.709,0.0184,0.9934,0.4533,0.3533,0.6667,0.6667,0.3533,0.4317,-0.0784,-0.0784,0.4554,0.5068,0.3031,0.4882,0.484,-0.0042,,0.531,0.4882,0.4686,-0.0196,49,152,0,63,49,89,0.3733,0.6667,0.3579,0.3363,0.4847,0.5704,0.4801,0.4694,15,285,226,"{""main_baseline_neutral"": 0.3733}","{""main_baseline_neutral"": 74}","{""main_baseline_neutral"": 0.4847}","{""main_baseline_neutral"": 0.0367}",-0.1286,,0.4583,0.5833,0.515,300,0.6667,0.3333,5,10,0,15,0,0,0,support_report_2,negative_leaning,max_timestep,15
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,22,105,7,0.7714,0.814,0.5548,0.6829,0.7714,0.5783,1.0,1.0,0.5783,0.4383,0.14,0.14,0.7714,0.875,0.4979,0.4905,0.5318,0.0413,,0.6481,0.4905,0.5002,0.0097,43,79,0,58,43,21,0.59,1.0,0.5684,0.5064,0.5325,0.7565,0.5207,0.5014,15,285,236,"{""main_baseline_neutral"": 0.59}","{""main_baseline_neutral"": 64}","{""main_baseline_neutral"": 0.5325}","{""main_baseline_neutral"": 0.0667}",0.0596,,0.585,1.0,0.58,300,1.0,1.0,0,15,0,15,0,0,0,support_report_2,negative_leaning,high_consensus,7
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,23,225,15,0.3822,0.7197,-0.1299,0.9595,0.3822,0.2417,0.6667,0.6667,0.2417,0.43,-0.1883,-0.1883,0.3874,0.3247,0.213,0.4888,0.4588,-0.03,,0.4681,0.4888,0.4556,-0.0332,54,201,0,73,54,128,0.2783,0.6667,0.2579,0.2511,0.4604,0.5597,0.4552,0.4569,15,285,223,"{""main_baseline_neutral"": 0.2783}","{""main_baseline_neutral"": 77}","{""main_baseline_neutral"": 0.4604}","{""main_baseline_neutral"": 0.03}",-0.217,,0.3533,0.4483,0.48,300,0.6667,0.3333,5,10,0,15,0,0,0,support_report_2,negative_leaning,max_timestep,15
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,24,75,5,0.8933,0.9038,0.8076,0.3333,0.8933,0.64,0.9333,0.9333,0.64,0.4667,0.1733,0.1733,0.8933,0.9333,0.5667,0.4919,0.5428,0.0509,,0.6685,0.4919,0.5114,0.0195,30,88,0,54,30,34,0.6067,0.9333,0.5895,0.5271,0.5444,0.7146,0.5354,0.5137,15,285,240,"{""main_baseline_neutral"": 0.6067}","{""main_baseline_neutral"": 60}","{""main_baseline_neutral"": 0.5444}","{""main_baseline_neutral"": 0.0767}",0.1,,0.59,1.0,0.5867,300,0.9333,0.8667,1,14,0,15,0,0,0,support_report_2,negative_leaning,high_consensus,5
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,25,225,15,0.3333,0.7204,-0.2874,0.7143,0.3333,0.1983,0.5333,0.5333,0.1983,0.44,-0.2417,-0.2417,0.3348,0.3077,0.1599,0.4882,0.4423,-0.0459,,0.4261,0.4882,0.448,-0.0402,42,225,0,74,42,151,0.18,0.5333,0.1614,0.1351,0.4417,0.461,0.4407,0.4472,15,285,222,"{""main_baseline_neutral"": 0.18}","{""main_baseline_neutral"": 78}","{""main_baseline_neutral"": 0.4417}","{""main_baseline_neutral"": 0.0233}",-0.2801,,0.2967,0.2286,0.4483,300,0.5714,0.1429,6,8,0,14,0,0,0,support_report_2,negative_leaning,max_timestep,15
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,26,225,15,0.4444,0.7098,0.048,0.8151,0.4444,0.3767,0.7333,0.7333,0.3767,0.4567,-0.08,-0.08,0.4444,0.443,0.3529,0.4904,0.4862,-0.0042,,0.5213,0.4904,0.4736,-0.0168,40,134,0,67,40,67,0.3667,0.7333,0.3474,0.3484,0.484,0.6533,0.4751,0.4714,15,285,221,"{""main_baseline_neutral"": 0.3667}","{""main_baseline_neutral"": 79}","{""main_baseline_neutral"": 0.484}","{""main_baseline_neutral"": 0.0467}",-0.1038,,0.4617,0.5455,0.505,300,0.7333,0.4667,4,11,0,15,0,0,0,support_report_2,negative_leaning,max_timestep,15
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,27,225,15,0.4978,0.7956,0.0574,1.0483,0.4978,0.3233,0.9333,0.9333,0.3233,0.4267,-0.1034,-0.1034,0.5161,0.4562,0.275,0.4876,0.4811,-0.0065,,0.5345,0.4876,0.4618,-0.0258,50,168,0,69,50,99,0.3167,0.9333,0.2842,0.2568,0.4806,0.683,0.4699,0.461,15,285,220,"{""main_baseline_neutral"": 0.3167}","{""main_baseline_neutral"": 80}","{""main_baseline_neutral"": 0.4806}","{""main_baseline_neutral"": 0.06}",-0.1517,,0.415,0.6389,0.5133,300,0.9333,0.8667,1,14,0,15,0,0,0,support_report_2,negative_leaning,max_timestep,15
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,28,75,5,0.9067,0.9135,0.827,0.6,0.9067,0.625,1.0,1.0,0.625,0.4567,0.1683,0.1683,0.9067,0.9417,0.5458,0.4897,0.54,0.0503,,0.6631,0.4897,0.5092,0.0195,36,87,0,55,36,32,0.5983,1.0,0.5772,0.5125,0.5396,0.7264,0.5297,0.5087,15,285,240,"{""main_baseline_neutral"": 0.5983}","{""main_baseline_neutral"": 60}","{""main_baseline_neutral"": 0.5396}","{""main_baseline_neutral"": 0.07}",0.0891,,0.5917,1.0,0.5867,300,1.0,1.0,0,15,0,15,0,0,0,support_report_2,negative_leaning,high_consensus,5
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,29,225,15,0.3911,0.7008,-0.0622,0.9252,0.3911,0.3083,0.5333,0.5333,0.3083,0.4167,-0.1084,-0.1084,0.4018,0.3974,0.277,0.4883,0.4738,-0.0145,,0.4979,0.4883,0.4654,-0.0229,50,171,0,72,50,99,0.3033,0.5333,0.2912,0.277,0.4721,0.5808,0.4664,0.4647,15,285,222,"{""main_baseline_neutral"": 0.3033}","{""main_baseline_neutral"": 78}","{""main_baseline_neutral"": 0.4721}","{""main_baseline_neutral"": 0.0333}",-0.1397,,0.425,0.4815,0.4967,300,0.5333,0.0667,7,8,0,15,0,0,0,support_report_2,negative_leaning,max_timestep,15
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,30,75,5,0.8533,0.9111,0.8222,1.1538,0.8533,0.6183,1.0,1.0,0.6183,0.4367,0.1816,0.1816,0.9014,0.9274,0.5378,0.4897,0.5358,0.0461,,0.6471,0.4897,0.5067,0.017,44,89,0,57,44,32,0.5967,1.0,0.5754,0.5105,0.5364,0.6824,0.5288,0.5075,15,285,238,"{""main_baseline_neutral"": 0.5967}","{""main_baseline_neutral"": 62}","{""main_baseline_neutral"": 0.5364}","{""main_baseline_neutral"": 0.0433}",0.1011,,0.5933,1.0,0.5883,300,1.0,1.0,0,15,0,15,0,0,0,support_report_2,negative_leaning,high_consensus,5
