experiment_family,scenario_name,condition_name,persona_name,cell_persona_design,chat_atmosphere,repeat_index,n_events,final_timestep,mean_nsb,mean_gcr,mean_ssa,mean_scm,mean_public_nsb_active,final_nsb,terminal_active_nsb,active_agents_terminal_nsb,terminal_all_agents_nsb,entry_all_agents_nsb,delta_all_agents_nsb,delta_terminal_minus_entry,public_thread_negative_share,terminal_active_agents_nsb,terminal_inactive_agents_nsb,entry_all_agents_latent_neg_mean,terminal_all_agents_latent_neg_mean,delta_all_agents_latent_neg_mean,entry_active_agents_latent_neg_mean,terminal_active_agents_latent_neg_mean,entry_inactive_agents_latent_neg_mean,terminal_inactive_agents_latent_neg_mean,delta_inactive_agents_latent_neg_mean,entry_all_agents_attitude_n,terminal_all_agents_attitude_n,entry_active_agents_attitude_n,terminal_active_agents_attitude_n,entry_inactive_agents_attitude_n,terminal_inactive_agents_attitude_n,terminal_panel_all_last_choice_nsb,terminal_panel_active_last_choice_nsb,terminal_panel_inactive_last_choice_nsb,terminal_panel_never_active_last_choice_nsb,terminal_panel_all_latent_neg_mean,terminal_panel_active_latent_neg_mean,terminal_panel_inactive_latent_neg_mean,terminal_panel_never_active_latent_neg_mean,terminal_panel_active_n,terminal_panel_inactive_n,terminal_panel_never_active_n,terminal_nsb_by_persona,active_count_by_persona,prototype_mean_latent_by_persona,prototype_negative_ratio_by_persona,inactive_shift,active_shift,terminal_all_agents_cb,terminal_all_agents_sb,terminal_all_agents_eb_probe,probe_n_agents,final_gcr,final_ssa,terminal_support_report_1_count,terminal_support_report_2_count,terminal_neutral_count,terminal_reply_count,terminal_post_count,terminal_like_count,terminal_repost_count,terminal_group_tendency,terminal_community_atmosphere,stop_reason,stop_timestep
main,influenza_a,high_interaction,main_baseline_neutral,single_persona,none,26,75,5,0.9067,0.9123,0.8246,1.3158,0.9067,0.645,1.0,1.0,0.645,0.4433,0.2017,0.2017,0.9041,0.9821,0.5676,0.4901,0.5434,0.0533,,0.6793,0.4901,0.5122,0.0221,34,91,0,54,34,37,0.605,1.0,0.5842,0.5184,0.5427,0.7238,0.5332,0.511,15,285,244,"{""main_baseline_neutral"": 0.605}","{""main_baseline_neutral"": 56}","{""main_baseline_neutral"": 0.5427}","{""main_baseline_neutral"": 0.0633}",0.1243,,0.595,1.0,0.59,300,1.0,1.0,0,15,0,11,0,4,0,support_report_2,negative_leaning,high_consensus,5
main,influenza_a,high_interaction,main_baseline_neutral,single_persona,none,27,225,15,0.5111,0.8299,0.1121,1.053,0.5111,0.2383,0.9333,0.9333,0.2383,0.4483,-0.21,-0.21,0.5283,0.4865,0.1571,0.4904,0.4639,-0.0265,,0.5198,0.4904,0.4456,-0.0448,35,223,0,68,35,155,0.21,0.9333,0.1719,0.1173,0.4635,0.6583,0.4533,0.4453,15,285,226,"{""main_baseline_neutral"": 0.21}","{""main_baseline_neutral"": 74}","{""main_baseline_neutral"": 0.4635}","{""main_baseline_neutral"": 0.0333}",-0.2912,,0.3333,0.5909,0.4767,300,0.9333,0.8667,1,14,0,4,11,0,0,support_report_2,negative_leaning,max_timestep,15
main,influenza_a,high_interaction,main_baseline_neutral,single_persona,none,28,75,5,0.9067,0.9135,0.827,1.3333,0.9067,0.6067,1.0,1.0,0.6067,0.4433,0.1634,0.1634,0.8986,0.975,0.5146,0.4906,0.5352,0.0446,,0.6565,0.4906,0.5049,0.0143,46,96,0,59,46,37,0.6017,1.0,0.5807,0.5083,0.5346,0.6954,0.5261,0.5039,15,285,240,"{""main_baseline_neutral"": 0.6017}","{""main_baseline_neutral"": 60}","{""main_baseline_neutral"": 0.5346}","{""main_baseline_neutral"": 0.0433}",0.0713,,0.6,1.0,0.595,300,1.0,1.0,0,14,0,9,1,4,0,support_report_2,negative_leaning,high_consensus,5
main,influenza_a,high_interaction,main_baseline_neutral,single_persona,none,29,225,15,0.5467,0.7314,0.2053,0.891,0.5467,0.355,0.7333,0.7333,0.355,0.4483,-0.0933,-0.0933,0.54,0.6159,0.2771,0.4892,0.4893,0.0001,,0.5728,0.4892,0.4644,-0.0248,39,167,0,64,39,103,0.3683,0.7333,0.3491,0.3074,0.4898,0.6736,0.4802,0.4655,15,285,231,"{""main_baseline_neutral"": 0.3683}","{""main_baseline_neutral"": 69}","{""main_baseline_neutral"": 0.4898}","{""main_baseline_neutral"": 0.0533}",-0.1712,,0.47,0.8462,0.535,300,0.6364,0.2727,4,7,0,8,1,2,0,support_report_2,negative_leaning,max_timestep,15
main,influenza_a,high_interaction,main_baseline_neutral,single_persona,none,30,75,5,0.8933,0.9135,0.827,1.1765,0.8933,0.6383,1.0,1.0,0.6383,0.425,0.2133,0.2133,0.8986,0.9741,0.5579,0.4897,0.5416,0.0519,,0.6718,0.4897,0.5103,0.0206,55,87,0,55,55,32,0.6017,1.0,0.5807,0.5145,0.5413,0.7107,0.5324,0.5102,15,285,242,"{""main_baseline_neutral"": 0.6017}","{""main_baseline_neutral"": 58}","{""main_baseline_neutral"": 0.5413}","{""main_baseline_neutral"": 0.07}",0.1329,,0.6033,1.0,0.5917,300,1.0,1.0,0,15,0,11,1,3,0,support_report_2,negative_leaning,high_consensus,5
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,1,75,5,0.9333,0.9379,0.8758,1.2174,0.9333,0.8167,1.0,1.0,0.8167,0.635,0.1817,0.1817,0.9315,0.9904,0.7802,0.5209,0.5731,0.0522,,0.7185,0.5209,0.5426,0.0217,81,190,0,51,81,139,0.82,1.0,0.8105,0.7843,0.5731,0.7434,0.5641,0.542,15,285,248,"{""main_baseline_neutral"": 0.82}","{""main_baseline_neutral"": 52}","{""main_baseline_neutral"": 0.5731}","{""main_baseline_neutral"": 0.1533}",0.1452,,0.7,1.0,0.5867,300,1.0,1.0,0,15,0,6,3,6,0,support_report_2,negative_leaning,high_consensus,5
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,2,75,5,0.9467,0.9739,0.9477,0.4762,0.9467,0.8083,1.0,1.0,0.8083,0.61,0.1983,0.1983,0.9429,1.0,0.7663,0.52,0.5731,0.0531,,0.7175,0.52,0.5414,0.0214,66,185,0,54,66,131,0.8167,1.0,0.807,0.7785,0.5734,0.7404,0.5646,0.5415,15,285,246,"{""main_baseline_neutral"": 0.8167}","{""main_baseline_neutral"": 54}","{""main_baseline_neutral"": 0.5734}","{""main_baseline_neutral"": 0.17}",0.1563,,0.6983,1.0,0.5883,300,1.0,1.0,0,13,0,6,3,4,0,support_report_2,negative_leaning,high_consensus,5
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,3,75,5,0.9467,0.9622,0.9243,1.1429,0.9467,0.79,1.0,1.0,0.79,0.61,0.18,0.18,0.9412,0.9907,0.7459,0.5194,0.5736,0.0542,,0.7193,0.5194,0.5416,0.0222,66,174,0,53,66,121,0.82,1.0,0.8105,0.7825,0.5741,0.7521,0.5647,0.5429,15,285,246,"{""main_baseline_neutral"": 0.82}","{""main_baseline_neutral"": 54}","{""main_baseline_neutral"": 0.5741}","{""main_baseline_neutral"": 0.1533}",0.1359,,0.6833,1.0,0.59,300,1.0,1.0,0,15,0,9,1,5,0,support_report_2,negative_leaning,high_consensus,5
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,4,75,5,0.9333,0.9582,0.9164,0.9048,0.9333,0.8017,1.0,1.0,0.8017,0.6217,0.18,0.18,0.9306,0.9907,0.7602,0.52,0.5718,0.0518,,0.7141,0.52,0.5406,0.0206,73,181,0,53,73,128,0.8033,1.0,0.793,0.7622,0.5717,0.7437,0.5627,0.5406,15,285,246,"{""main_baseline_neutral"": 0.8033}","{""main_baseline_neutral"": 54}","{""main_baseline_neutral"": 0.5717}","{""main_baseline_neutral"": 0.15}",0.1385,,0.68,1.0,0.5883,300,1.0,1.0,0,14,0,4,7,3,0,support_report_2,negative_leaning,high_consensus,5
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,5,75,5,0.9467,0.9743,0.9486,0.8571,0.9467,0.765,1.0,1.0,0.765,0.615,0.15,0.15,0.9437,0.9815,0.7175,0.5216,0.5671,0.0455,,0.7109,0.5216,0.5355,0.0139,69,159,0,52,69,107,0.7683,1.0,0.7561,0.7215,0.5681,0.7502,0.5585,0.5372,15,285,246,"{""main_baseline_neutral"": 0.7683}","{""main_baseline_neutral"": 54}","{""main_baseline_neutral"": 0.5681}","{""main_baseline_neutral"": 0.12}",0.1025,,0.66,1.0,0.5867,300,1.0,1.0,0,15,0,11,2,2,0,support_report_2,negative_leaning,high_consensus,5
