experiment_family,scenario_name,condition_name,persona_name,cell_persona_design,chat_atmosphere,repeat_index,n_events,final_timestep,mean_nsb,mean_gcr,mean_ssa,mean_scm,mean_public_nsb_active,final_nsb,terminal_active_nsb,active_agents_terminal_nsb,terminal_all_agents_nsb,entry_all_agents_nsb,delta_all_agents_nsb,delta_terminal_minus_entry,public_thread_negative_share,terminal_active_agents_nsb,terminal_inactive_agents_nsb,entry_all_agents_latent_neg_mean,terminal_all_agents_latent_neg_mean,delta_all_agents_latent_neg_mean,entry_active_agents_latent_neg_mean,terminal_active_agents_latent_neg_mean,entry_inactive_agents_latent_neg_mean,terminal_inactive_agents_latent_neg_mean,delta_inactive_agents_latent_neg_mean,entry_all_agents_attitude_n,terminal_all_agents_attitude_n,entry_active_agents_attitude_n,terminal_active_agents_attitude_n,entry_inactive_agents_attitude_n,terminal_inactive_agents_attitude_n,terminal_panel_all_last_choice_nsb,terminal_panel_active_last_choice_nsb,terminal_panel_inactive_last_choice_nsb,terminal_panel_never_active_last_choice_nsb,terminal_panel_all_latent_neg_mean,terminal_panel_active_latent_neg_mean,terminal_panel_inactive_latent_neg_mean,terminal_panel_never_active_latent_neg_mean,terminal_panel_active_n,terminal_panel_inactive_n,terminal_panel_never_active_n,terminal_nsb_by_persona,active_count_by_persona,prototype_mean_latent_by_persona,prototype_negative_ratio_by_persona,inactive_shift,active_shift,terminal_all_agents_cb,terminal_all_agents_sb,terminal_all_agents_eb_probe,probe_n_agents,final_gcr,final_ssa,terminal_support_report_1_count,terminal_support_report_2_count,terminal_neutral_count,terminal_reply_count,terminal_post_count,terminal_like_count,terminal_repost_count,terminal_group_tendency,terminal_community_atmosphere,stop_reason,stop_timestep
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,1,75,5,0.88,0.8797,0.7594,1.6316,0.88,0.72,1.0,1.0,0.72,0.565,0.155,0.155,0.8696,0.9821,0.6598,0.5109,0.5537,0.0428,,0.6738,0.5109,0.5261,0.0152,47,132,0,54,47,78,0.7017,1.0,0.686,0.6373,0.5536,0.7233,0.5447,0.5253,15,285,244,"{""main_baseline_neutral"": 0.7017}","{""main_baseline_neutral"": 56}","{""main_baseline_neutral"": 0.5536}","{""main_baseline_neutral"": 0.0667}",0.0948,,0.635,1.0,0.59,300,1.0,1.0,0,13,0,9,0,4,0,support_report_2,negative_leaning,high_consensus,5
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,2,75,5,0.9067,0.9135,0.827,0.8947,0.9067,0.7317,1.0,1.0,0.7317,0.5533,0.1784,0.1784,0.9041,0.9732,0.6762,0.51,0.5619,0.0519,,0.6936,0.51,0.5316,0.0216,40,139,0,53,40,86,0.7333,1.0,0.7193,0.6783,0.5622,0.7183,0.554,0.5314,15,285,244,"{""main_baseline_neutral"": 0.7333}","{""main_baseline_neutral"": 56}","{""main_baseline_neutral"": 0.5622}","{""main_baseline_neutral"": 0.12}",0.1229,,0.6483,1.0,0.5883,300,1.0,1.0,0,15,0,9,2,4,0,support_report_2,negative_leaning,high_consensus,5
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,3,75,5,0.9067,0.8995,0.7989,1.7,0.9067,0.7017,1.0,1.0,0.7017,0.5467,0.155,0.155,0.8873,0.9818,0.6388,0.5094,0.5562,0.0468,,0.6882,0.5094,0.5266,0.0172,34,121,0,53,34,68,0.705,1.0,0.6895,0.6429,0.5567,0.7315,0.5475,0.5278,15,285,245,"{""main_baseline_neutral"": 0.705}","{""main_baseline_neutral"": 55}","{""main_baseline_neutral"": 0.5567}","{""main_baseline_neutral"": 0.07}",0.0921,,0.635,1.0,0.5883,300,1.0,1.0,0,15,0,8,7,0,0,support_report_2,negative_leaning,high_consensus,5
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,4,75,5,0.9067,0.9135,0.827,0.7727,0.9067,0.7067,1.0,1.0,0.7067,0.5617,0.145,0.145,0.9014,0.9717,0.6498,0.51,0.5567,0.0467,,0.6941,0.51,0.5272,0.0172,45,126,0,50,45,76,0.695,1.0,0.6789,0.6356,0.5566,0.746,0.5466,0.527,15,285,247,"{""main_baseline_neutral"": 0.695}","{""main_baseline_neutral"": 53}","{""main_baseline_neutral"": 0.5566}","{""main_baseline_neutral"": 0.08}",0.0881,,0.6267,1.0,0.5833,300,1.0,1.0,0,14,0,9,3,2,0,support_report_2,negative_leaning,high_consensus,5
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,5,75,5,0.9067,0.9123,0.8246,1.6875,0.9067,0.7317,1.0,1.0,0.7317,0.5683,0.1634,0.1634,0.9014,0.9915,0.668,0.5116,0.561,0.0494,,0.6908,0.5116,0.5293,0.0177,45,139,0,58,45,81,0.7417,1.0,0.7281,0.6805,0.562,0.7044,0.5545,0.5311,15,285,241,"{""main_baseline_neutral"": 0.7417}","{""main_baseline_neutral"": 59}","{""main_baseline_neutral"": 0.562}","{""main_baseline_neutral"": 0.11}",0.0997,,0.64,1.0,0.5967,300,1.0,1.0,0,15,0,9,3,3,0,support_report_2,negative_leaning,high_consensus,5
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,6,75,5,0.8933,0.9106,0.8212,1.0,0.8933,0.7133,1.0,1.0,0.7133,0.53,0.1833,0.1833,0.8889,0.9741,0.6508,0.5065,0.5568,0.0503,,0.6812,0.5065,0.527,0.0205,36,128,0,55,36,73,0.705,1.0,0.6895,0.6426,0.5578,0.7393,0.5482,0.5276,15,285,242,"{""main_baseline_neutral"": 0.705}","{""main_baseline_neutral"": 58}","{""main_baseline_neutral"": 0.5578}","{""main_baseline_neutral"": 0.0967}",0.1208,,0.6433,1.0,0.59,300,1.0,1.0,0,14,0,7,2,5,0,support_report_2,negative_leaning,high_consensus,5
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,7,75,5,0.9067,0.9123,0.8246,1.6,0.9067,0.735,1.0,1.0,0.735,0.565,0.17,0.17,0.9014,0.9909,0.6776,0.5099,0.5615,0.0516,,0.6982,0.5099,0.5308,0.0209,49,141,0,54,49,87,0.7333,1.0,0.7193,0.6755,0.5616,0.7311,0.5527,0.531,15,285,245,"{""main_baseline_neutral"": 0.7333}","{""main_baseline_neutral"": 55}","{""main_baseline_neutral"": 0.5616}","{""main_baseline_neutral"": 0.0967}",0.1126,,0.6467,1.0,0.59,300,1.0,1.0,0,15,0,7,0,8,0,support_report_2,negative_leaning,high_consensus,5
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,8,75,5,0.9067,0.9135,0.827,0.75,0.9067,0.7517,1.0,1.0,0.7517,0.545,0.2067,0.2067,0.9014,0.9804,0.7048,0.5101,0.5629,0.0528,,0.7076,0.5101,0.5332,0.0231,35,151,0,49,35,102,0.7283,1.0,0.714,0.6787,0.5601,0.7616,0.5495,0.53,15,285,249,"{""main_baseline_neutral"": 0.7283}","{""main_baseline_neutral"": 51}","{""main_baseline_neutral"": 0.5601}","{""main_baseline_neutral"": 0.1033}",0.1598,,0.6533,1.0,0.58,300,1.0,1.0,0,15,0,10,2,3,0,support_report_2,negative_leaning,high_consensus,5
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,9,75,5,0.9067,0.9135,0.827,1.625,0.9067,0.7467,1.0,1.0,0.7467,0.5767,0.17,0.17,0.9028,0.9831,0.6888,0.5123,0.5631,0.0508,,0.6951,0.5123,0.5308,0.0185,54,148,0,57,54,91,0.7333,1.0,0.7193,0.6722,0.5623,0.7253,0.5538,0.5305,15,285,241,"{""main_baseline_neutral"": 0.7333}","{""main_baseline_neutral"": 59}","{""main_baseline_neutral"": 0.5623}","{""main_baseline_neutral"": 0.1233}",0.1121,,0.6417,1.0,0.595,300,1.0,1.0,0,15,0,3,11,1,0,support_report_2,negative_leaning,high_consensus,5
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,10,75,5,0.9067,0.9111,0.8222,1.0556,0.9067,0.725,1.0,1.0,0.725,0.5517,0.1733,0.1733,0.9,0.9737,0.6667,0.5109,0.5606,0.0497,,0.6898,0.5109,0.5303,0.0194,33,135,0,54,33,81,0.735,1.0,0.7211,0.679,0.5616,0.7355,0.5524,0.5314,15,285,243,"{""main_baseline_neutral"": 0.735}","{""main_baseline_neutral"": 57}","{""main_baseline_neutral"": 0.5616}","{""main_baseline_neutral"": 0.0933}",0.115,,0.6583,1.0,0.59,300,,,0,12,0,6,3,3,0,support_report_2,negative_leaning,high_consensus,5
